<<<<<<< HEAD
impression_id, clicked_ad ,cost,currently_insured,number_of_vehicles,number_of_drivers,marital_status,ranked_as,policies_sold
1701, -   ,10,Y,2,1,S,4, -   
1702, 1 ,10,Y,2,1,M,5, 1 
1703, 1 ,10,N,1,2,S,1, -   
1704, -   ,10,N,1,2,S,1, -   
1705, -   ,10,N,2,2,S,3, -   
1706, -   ,10,N,2,1,M,3, -   
1707, -   ,10,N,2,1,M,5, -   
1708, -   ,10,Y,2,1,M,5, -   
1709, -   ,10,Y,1,1,M,2, -   
1710, -   ,10,N,1,2,S,3, -   
1711, -   ,10,Y,2,2,S,5, -   
1712, -   ,10,Y,2,1,M,4, -   
1713, -   ,10,Y,1,2,M,2, -   
1714, -   ,10,Y,2,1,M,5, -   
1715, -   ,10,N,2,1,M,5, -   
1716, -   ,10,N,2,1,M,5, -   
1717, -   ,10,N,2,2,S,5, -   
1718, -   ,10,Y,1,1,M,4, -   
1719, -   ,10,Y,2,1,M,5, -   
1720, -   ,10,Y,2,1,M,3, -   
1721, -   ,10,Y,2,1,M,3, -   
1722, -   ,10,Y,1,2,S,2, -   
1723, -   ,10,N,1,2,M,2, -   
1724, 1 ,10,N,1,2,S,2, -   
1725, 1 ,10,Y,2,1,M,3, -   
1726, -   ,10,Y,2,2,S,3, -   
1727, -   ,10,N,1,2,M,2, -   
1728, 1 ,10,N,1,2,M,1, 1 
1729, -   ,10,Y,1,1,M,2, -   
1730, -   ,10,N,2,2,S,4, -   
1731, -   ,10,N,1,1,M,4, -   
1732, -   ,10,N,2,1,M,3, -   
1733, -   ,10,N,2,1,M,4, -   
1734, -   ,10,N,2,2,M,4, -   
1735, -   ,10,N,1,2,M,2, -   
1736, -   ,10,Y,2,1,M,5, -   
1737, -   ,10,Y,1,1,M,4, -   
1738, -   ,10,Y,2,2,M,3, -   
1739, 1 ,10,Y,2,1,M,4, 1 
1740, -   ,10,Y,1,1,M,4, -   
1741, -   ,10,Y,2,1,M,5, -   
1742, -   ,10,N,1,1,M,2, -   
1743, -   ,10,Y,2,1,M,5, -   
1744, -   ,10,N,2,2,S,4, -   
1745, -   ,10,N,1,1,M,2, -   
1746, -   ,10,Y,2,2,S,2, -   
1747, -   ,10,N,2,1,M,4, -   
1748, -   ,10,N,1,1,M,3, -   
1749, 1 ,10,N,1,2,S,1, 1 
1750, -   ,10,Y,1,2,M,3, -   
1751, -   ,10,N,2,2,S,5, -   
1752, -   ,10,N,2,2,M,4, -   
1753, -   ,10,N,2,1,M,4, -   
1754, 1 ,10,Y,1,2,M,1, -   
1755, -   ,10,Y,1,2,M,4, -   
1756, -   ,10,Y,2,2,S,4, -   
1757, -   ,10,N,1,1,M,2, -   
1758, 1 ,10,N,2,1,M,3, 1 
1759, 1 ,10,N,1,2,S,1, -   
1760, -   ,10,N,1,2,S,1, -   
1761, -   ,10,Y,2,2,M,5, -   
1762, -   ,10,N,1,2,M,2, -   
1763, 1 ,10,Y,1,2,M,3, -   
1764, -   ,10,Y,2,2,S,2, -   
1765, 1 ,10,Y,1,2,S,3, -   
1766, -   ,10,Y,2,2,M,5, -   
1767, -   ,10,Y,1,1,M,2, -   
1768, -   ,10,N,2,1,M,5, -   
1769, -   ,10,Y,1,1,M,2, -   
1770, -   ,10,N,2,1,M,4, -   
1771, 1 ,10,Y,2,2,S,4, 1 
1772, -   ,10,Y,2,1,M,5, -   
1773, -   ,10,N,2,1,M,5, -   
1774, -   ,10,Y,1,2,S,2, -   
1775, -   ,10,N,2,1,M,3, -   
1776, -   ,10,Y,2,1,M,3, -   
1777, -   ,10,Y,1,2,S,3, -   
1778, -   ,10,N,1,2,M,1, -   
1779, -   ,10,N,2,2,S,2, -   
1780, 1 ,10,Y,1,1,S,1, -   
1781, -   ,10,Y,2,1,M,5, -   
1782, 1 ,10,Y,1,2,S,1, 1 
1783, -   ,10,Y,2,1,M,5, -   
1784, -   ,10,N,2,1,M,5, -   
1785, -   ,10,Y,2,1,M,5, -   
1786, -   ,10,N,1,1,M,2, -   
1787, 1 ,10,N,1,2,M,1, -   
1788, 1 ,10,N,1,2,S,2, 1 
1789, -   ,10,Y,1,2,S,4, -   
1790, 1 ,10,Y,2,1,M,4, 1 
1791, -   ,10,Y,1,2,M,2, -   
1792, -   ,10,Y,2,2,M,3, -   
1793, -   ,10,N,1,1,M,2, -   
1794, -   ,10,N,1,1,M,3, -   
1795, -   ,10,Y,2,2,S,5, -   
1796, -   ,10,Y,2,1,M,5, -   
1797, -   ,10,N,2,2,S,3, -   
1798, -   ,10,Y,1,2,M,4, -   
1799, -   ,10,N,2,1,M,4, -   
1800, -   ,10,Y,2,1,M,4, -   
1801, -   ,10,N,1,2,S,1, -   
1802, -   ,10,Y,2,2,S,4, -   
1803, -   ,10,N,1,1,M,1, -   
1804, -   ,10,N,2,1,M,3, -   
1805, -   ,10,N,2,2,S,4, -   
1806, -   ,10,Y,1,2,S,4, -   
1807, -   ,10,N,2,1,M,5, -   
1808, -   ,10,Y,2,1,M,5, -   
1809, -   ,10,N,1,2,S,1, -   
1810, -   ,10,Y,2,1,M,5, -   
1811, 1 ,10,Y,2,1,M,5, 1 
1812, 1 ,10,N,2,2,M,3, -   
1813, -   ,10,Y,1,1,M,4, -   
1814, -   ,10,Y,1,1,M,3, -   
1815, -   ,10,N,2,2,M,5, -   
1816, -   ,10,N,1,2,M,1, -   
1817, -   ,10,Y,1,2,S,4, -   
1818, -   ,10,N,2,1,M,5, -   
1819, 1 ,10,Y,2,1,M,4, -   
1820, -   ,10,N,1,2,S,2, -   
1821, -   ,10,N,2,1,M,5, -   
1822, -   ,10,N,2,1,M,5, -   
1823, -   ,10,Y,2,1,M,5, -   
1824, -   ,10,Y,2,1,M,5, -   
1825, -   ,10,Y,2,2,S,4, -   
1826, -   ,10,N,1,2,M,2, -   
1827, -   ,10,N,1,1,M,2, -   
1828, 1 ,10,Y,2,1,M,3, -   
1829, -   ,10,Y,2,2,M,3, -   
1830, 1 ,10,Y,2,2,M,2, -   
1831, -   ,10,N,1,2,S,3, -   
1832, -   ,10,N,2,1,S,3, -   
1833, -   ,10,N,2,1,M,5, -   
1834, -   ,10,N,2,2,S,4, -   
1835, -   ,10,N,2,2,M,4, -   
1836, -   ,10,N,2,2,S,3, -   
1837, -   ,10,Y,2,2,S,3, -   
1838, -   ,10,Y,1,1,M,3, -   
1839, 1 ,10,Y,1,1,M,3, 1 
1840, -   ,10,Y,1,2,S,2, -   
1841, -   ,10,Y,2,2,S,5, -   
1842, 1 ,10,N,1,2,S,3, -   
1843, -   ,10,Y,1,2,S,3, -   
1844, -   ,10,Y,2,1,M,5, -   
1845, -   ,10,Y,2,1,M,4, -   
1846, -   ,10,Y,1,2,S,3, -   
1847, -   ,10,Y,1,1,M,2, -   
1848, -   ,10,N,1,2,S,1, -   
1849, -   ,10,N,2,1,M,3, -   
1850, 1 ,10,N,1,1,M,2, 1 
1851, -   ,10,N,2,1,M,4, -   
1852, -   ,10,Y,2,1,M,4, -   
1853, 1 ,10,Y,2,2,S,2, -   
1854, -   ,10,Y,2,1,M,5, -   
1855, -   ,10,N,1,1,M,2, -   
1856, -   ,10,Y,2,1,M,5, -   
1857, -   ,10,N,2,1,M,4, -   
1858, -   ,10,Y,2,2,S,2, -   
1859, -   ,10,N,2,2,S,4, -   
1860, 1 ,10,Y,1,2,M,2, 1 
1861, -   ,10,Y,2,2,M,2, -   
1862, -   ,10,N,2,1,M,4, -   
1863, -   ,10,N,2,2,M,4, -   
1864, -   ,10,Y,2,1,M,4, -   
1865, -   ,10,Y,2,1,M,3, -   
1866, -   ,10,Y,2,1,M,4, -   
1867, -   ,10,N,1,2,M,3, -   
1868, -   ,10,N,2,1,M,5, -   
1869, -   ,10,Y,2,1,S,5, -   
1870, -   ,10,N,2,1,M,4, -   
1871, -   ,10,N,1,1,M,3, -   
1872, -   ,10,N,2,2,M,3, -   
1873, -   ,10,Y,2,1,M,3, -   
1874, -   ,10,N,1,2,M,3, -   
1875, -   ,10,N,2,2,S,2, -   
1876, -   ,10,N,2,1,M,5, -   
1877, -   ,10,Y,1,1,M,4, -   
1878, 1 ,10,N,1,1,M,3, 1 
1879, -   ,10,N,2,1,M,4, -   
1880, -   ,10,N,2,1,M,5, -   
1881, -   ,10,Y,1,2,M,4, -   
1882, -   ,10,Y,2,2,M,5, -   
1883, -   ,10,N,1,1,M,3, -   
1884, 1 ,10,N,1,2,M,1, 1 
1885, -   ,10,N,2,2,M,2, -   
1886, -   ,10,N,2,1,M,4, -   
1887, 1 ,10,Y,2,2,M,2, -   
1888, -   ,10,N,1,1,S,4, -   
1889, -   ,10,N,2,2,S,4, -   
1890, -   ,10,N,2,2,M,5, -   
1891, -   ,10,Y,2,2,M,3, -   
1892, -   ,10,Y,2,1,M,5, -   
1893, 1 ,10,N,1,2,S,2, -   
1894, -   ,10,N,1,1,M,4, -   
1895, -   ,10,N,1,2,S,3, -   
1896, -   ,10,N,2,2,S,3, -   
1897, 1 ,10,Y,1,1,M,4, -   
1898, -   ,10,Y,2,1,M,4, -   
1899, -   ,10,Y,2,1,M,3, -   
1900, -   ,10,N,2,1,M,5, -   
1901, -   ,10,Y,2,2,S,2, -   
1902, -   ,10,Y,1,2,M,3, -   
1903, -   ,10,Y,1,1,M,1, -   
1904, -   ,10,N,2,1,M,5, -   
1905, -   ,10,N,1,1,M,2, -   
1906, -   ,10,N,2,1,M,5, -   
1907, -   ,10,N,2,1,S,5, -   
1908, -   ,10,N,2,2,M,3, -   
1909, -   ,10,N,2,2,S,3, -   
1910, -   ,10,N,2,1,M,5, -   
1911, -   ,10,N,1,2,S,2, -   
1912, -   ,10,N,1,2,S,2, -   
1913, -   ,10,N,1,2,M,2, -   
1914, -   ,10,N,1,2,S,3, -   
1915, 1 ,10,N,1,2,M,1, 1 
1916, -   ,10,N,2,1,M,5, -   
1917, -   ,10,N,2,1,M,4, -   
1918, -   ,10,Y,2,1,M,3, -   
1919, -   ,10,N,2,1,M,4, -   
1920, -   ,10,N,1,2,S,1, -   
1921, -   ,10,Y,1,1,M,3, -   
1922, 1 ,10,Y,1,1,M,1, -   
1923, 1 ,10,Y,2,1,M,3, -   
1924, -   ,10,Y,2,1,M,5, -   
1925, -   ,10,Y,1,1,M,2, -   
1926, -   ,10,N,2,1,M,4, -   
1927, -   ,10,Y,2,2,M,4, -   
1928, -   ,10,N,2,1,M,4, -   
1929, -   ,10,Y,1,2,M,4, -   
1930, -   ,10,Y,2,1,M,5, -   
1931, -   ,10,Y,1,1,M,4, -   
1932, -   ,10,N,2,2,M,5, -   
1933, -   ,10,Y,2,1,M,4, -   
1934, -   ,10,Y,1,1,M,2, -   
1935, -   ,10,N,2,2,S,2, -   
1936, -   ,10,Y,2,2,M,2, -   
1937, -   ,10,Y,2,1,M,5, -   
1938, 1 ,10,Y,1,1,M,1, 1 
1939, 1 ,10,Y,1,1,M,1, -   
1940, -   ,10,N,2,1,M,5, -   
1941, -   ,10,N,2,1,M,5, -   
1942, -   ,10,Y,1,2,M,2, -   
1943, -   ,10,N,2,1,M,4, -   
1944, -   ,10,N,2,1,M,5, -   
1945, -   ,10,Y,2,2,S,5, -   
1946, -   ,10,N,2,1,M,5, -   
1947, -   ,10,N,1,2,S,1, -   
1948, -   ,10,N,2,2,M,4, -   
1949, -   ,10,Y,2,1,M,5, -   
1950, 1 ,10,Y,1,2,M,2, 1 
1951, -   ,10,Y,2,1,M,5, -   
1952, -   ,10,Y,2,2,S,3, -   
1953, -   ,10,N,1,2,M,1, -   
1954, -   ,10,Y,1,2,M,2, -   
1955, -   ,10,Y,2,1,M,5, -   
1956, -   ,10,Y,2,1,M,5, -   
1957, -   ,10,N,2,1,S,5, -   
1958, -   ,10,N,2,1,M,4, -   
1959, -   ,10,Y,2,2,S,4, -   
1960, -   ,10,N,1,2,M,2, -   
1961, -   ,10,Y,1,2,S,2, -   
1962, -   ,10,N,2,1,M,4, -   
1963, -   ,10,N,2,2,M,3, -   
1964, -   ,10,Y,2,1,M,5, -   
1965, 1 ,10,N,2,1,M,3, -   
1966, -   ,10,Y,2,2,S,3, -   
1967, -   ,10,Y,2,1,M,3, -   
1968, -   ,10,Y,2,1,M,5, -   
1969, 1 ,10,N,1,1,M,1, 1 
1970, -   ,10,Y,1,1,M,3, -   
1971, -   ,10,Y,1,1,S,4, -   
1972, -   ,10,Y,1,2,M,3, -   
1973, -   ,10,N,2,2,S,5, -   
1974, -   ,10,Y,2,2,M,5, -   
1975, -   ,10,N,2,2,S,3, -   
1976, -   ,10,N,2,2,M,4, -   
1977, -   ,10,N,2,2,S,4, -   
1978, -   ,10,N,2,1,M,5, -   
1979, -   ,10,Y,2,1,M,5, -   
1980, -   ,10,N,1,2,M,2, -   
1981, -   ,10,N,1,2,M,3, -   
1982, -   ,10,N,2,1,M,5, -   
1983, -   ,10,N,2,1,M,5, -   
1984, -   ,10,Y,2,2,M,4, -   
1985, -   ,10,N,2,1,M,5, -   
1986, -   ,10,N,1,1,M,2, -   
1987, -   ,10,Y,2,1,M,5, -   
1988, -   ,10,N,2,1,M,5, -   
1989, -   ,10,Y,2,1,M,5, -   
1990, -   ,10,Y,2,2,M,4, -   
1991, -   ,10,Y,2,1,M,4, -   
1992, -   ,10,N,2,1,S,5, -   
1993, -   ,10,Y,2,1,M,3, -   
1994, -   ,10,N,2,1,M,5, -   
1995, 1 ,10,Y,1,2,M,1, -   
1996, -   ,10,N,2,1,M,5, -   
1997, -   ,10,Y,2,1,M,5, -   
1998, -   ,10,N,1,2,S,1, -   
1999, -   ,10,Y,1,2,S,3, -   
2000, -   ,10,Y,2,1,M,3, -   
2001, -   ,10,Y,2,1,M,4, -   
2002, -   ,10,Y,1,1,M,2, -   
2003, -   ,10,Y,2,1,M,4, -   
2004, -   ,10,Y,1,2,M,4, -   
2005, -   ,10,N,1,2,S,2, -   
2006, 1 ,10,N,1,2,S,1, 1 
2007, 1 ,10,N,1,2,M,2, 1 
2008, -   ,10,Y,2,1,M,5, -   
2009, -   ,10,Y,1,2,S,3, -   
2010, 1 ,10,N,1,2,M,1, -   
2011, -   ,10,Y,2,1,M,4, -   
2012, -   ,10,N,1,2,S,2, -   
2013, -   ,10,Y,2,2,M,4, -   
2014, -   ,10,Y,1,2,M,2, -   
2015, -   ,10,N,2,1,M,5, -   
2016, -   ,10,Y,2,1,M,5, -   
2017, -   ,10,Y,1,2,M,3, -   
2018, -   ,10,Y,2,1,M,5, -   
2019, 1 ,10,N,1,2,M,1, -   
2020, -   ,10,N,1,2,S,1, -   
2021, -   ,10,Y,2,1,M,4, -   
2022, -   ,10,Y,2,1,M,4, -   
2023, -   ,10,Y,2,1,M,5, -   
2024, 1 ,10,Y,2,1,S,4, -   
2025, -   ,10,Y,2,1,M,3, -   
2026, -   ,10,Y,2,1,M,5, -   
2027, -   ,10,N,2,1,M,3, -   
2028, -   ,10,N,1,1,M,4, -   
2029, -   ,10,N,2,2,M,3, -   
2030, -   ,10,N,2,1,M,4, -   
2031, -   ,10,Y,2,1,M,5, -   
2032, -   ,10,Y,2,1,M,5, -   
2033, -   ,10,N,1,2,S,1, -   
2034, -   ,10,N,1,2,M,2, -   
2035, -   ,10,Y,2,1,M,5, -   
2036, -   ,10,N,2,1,M,5, -   
2037, -   ,10,Y,2,1,M,4, -   
2038, 1 ,10,Y,2,1,M,3, -   
2039, 1 ,10,N,1,2,S,1, -   
2040, -   ,10,N,2,1,M,5, -   
2041, -   ,10,Y,1,2,S,2, -   
2042, -   ,10,N,2,1,M,5, -   
2043, -   ,10,Y,1,2,M,2, -   
2044, -   ,10,Y,2,1,M,3, -   
2045, -   ,10,Y,2,1,M,5, -   
2046, -   ,10,N,2,1,M,5, -   
2047, 1 ,10,Y,1,2,M,1, -   
2048, -   ,10,N,2,1,M,5, -   
2049, -   ,10,N,2,2,S,2, -   
2050, -   ,10,Y,2,1,M,4, -   
2051, -   ,10,N,2,2,M,2, -   
2052, -   ,10,Y,1,2,S,2, -   
2053, -   ,10,N,2,2,M,2, -   
2054, 1 ,10,Y,1,1,M,1, -   
2055, -   ,10,N,2,1,M,5, -   
2056, -   ,10,Y,1,2,M,3, -   
2057, -   ,10,Y,1,1,M,3, -   
2058, -   ,10,N,1,2,S,1, -   
2059, 1 ,10,N,2,1,M,5, -   
2060, -   ,10,Y,1,2,S,4, -   
2061, -   ,10,N,1,1,M,3, -   
2062, -   ,10,N,2,2,S,3, -   
2063, -   ,10,N,1,2,S,3, -   
2064, -   ,10,Y,2,2,S,4, -   
2065, -   ,10,N,1,2,S,2, -   
2066, -   ,10,Y,2,1,M,5, -   
2067, -   ,10,N,2,1,M,4, -   
2068, -   ,10,Y,2,1,M,5, -   
2069, 1 ,10,N,2,2,M,2, 1 
2070, -   ,10,N,2,2,S,3, -   
2071, -   ,10,Y,2,1,M,4, -   
2072, -   ,10,N,2,1,M,3, -   
2073, -   ,10,N,2,2,S,2, -   
2074, -   ,10,Y,1,2,M,3, -   
2075, -   ,10,N,2,2,S,3, -   
2076, -   ,10,Y,2,2,S,3, -   
2077, -   ,10,Y,2,1,M,3, -   
2078, -   ,10,Y,1,2,M,3, -   
2079, -   ,10,Y,1,2,S,2, -   
2080, -   ,10,N,2,1,M,5, -   
2081, -   ,10,N,1,2,M,1, -   
2082, -   ,10,N,2,2,M,3, -   
2083, -   ,10,Y,2,1,M,3, -   
2084, -   ,10,Y,2,2,M,3, -   
2085, -   ,10,Y,2,1,M,5, -   
2086, -   ,10,Y,1,1,M,3, -   
2087, 1 ,10,N,1,2,M,1, -   
2088, -   ,10,N,2,1,M,5, -   
2089, 1 ,10,Y,2,1,M,3, 1 
2090, -   ,10,N,1,2,S,1, -   
2091, -   ,10,Y,1,1,M,4, -   
2092, -   ,10,N,2,1,M,4, -   
2093, -   ,10,Y,2,1,M,4, -   
2094, 1 ,10,N,1,1,M,2, 1 
2095, -   ,10,N,1,2,M,3, -   
2096, -   ,10,Y,2,1,M,5, -   
2097, -   ,10,N,1,2,S,2, -   
2098, -   ,10,Y,2,1,M,3, -   
2099, -   ,10,N,1,2,M,1, -   
2100, -   ,10,Y,2,1,M,5, -   
2101, -   ,10,N,2,1,M,5, -   
2102, -   ,10,Y,1,2,M,4, -   
2103, -   ,10,Y,2,1,M,5, -   
2104, -   ,10,N,2,1,M,4, -   
2105, -   ,10,N,2,1,M,4, -   
2106, -   ,10,Y,2,1,M,4, -   
2107, -   ,10,N,2,2,M,2, -   
2108, -   ,10,N,2,1,M,4, -   
2109, -   ,10,N,1,2,M,2, -   
2110, -   ,10,N,2,1,M,5, -   
2111, -   ,10,N,1,2,S,2, -   
2112, -   ,10,Y,2,1,M,5, -   
2113, -   ,10,N,2,1,M,5, -   
2114, -   ,10,Y,2,2,M,2, -   
2115, -   ,10,Y,1,1,M,3, -   
2116, -   ,10,Y,1,1,M,4, -   
2117, -   ,10,Y,2,1,M,3, -   
2118, -   ,10,Y,2,2,S,4, -   
2119, -   ,10,Y,2,1,M,3, -   
2120, -   ,10,Y,2,1,M,3, -   
2121, -   ,10,Y,1,2,M,3, -   
2122, -   ,10,N,1,1,M,3, -   
2123, -   ,10,N,1,2,S,1, -   
2124, -   ,10,Y,2,1,M,5, -   
2125, -   ,10,N,2,2,S,2, -   
2126, 1 ,10,N,1,1,M,4, -   
2127, -   ,10,N,1,2,S,2, -   
2128, -   ,10,Y,1,2,M,3, -   
2129, -   ,10,N,2,2,S,3, -   
2130, 1 ,10,N,2,2,M,3, -   
2131, -   ,10,N,2,1,M,5, -   
2132, -   ,10,Y,2,1,M,4, -   
2133, 1 ,10,Y,2,1,M,4, -   
2134, -   ,10,N,1,2,S,2, -   
2135, -   ,10,Y,2,1,M,5, -   
2136, -   ,10,N,2,1,M,3, -   
2137, 1 ,10,N,1,2,M,1, -   
2138, -   ,10,Y,1,1,M,1, -   
2139, 1 ,10,N,2,2,S,5, 1 
2140, 1 ,10,Y,1,1,M,2, -   
2141, -   ,10,N,2,1,M,4, -   
2142, -   ,10,N,2,2,S,4, -   
2143, -   ,10,Y,1,2,S,2, -   
2144, -   ,10,N,1,2,S,1, -   
2145, -   ,10,N,2,1,M,5, -   
2146, -   ,10,Y,2,1,M,5, -   
2147, -   ,10,Y,2,1,S,5, -   
2148, 1 ,10,N,2,2,S,3, -   
2149, -   ,10,Y,2,1,M,4, -   
2150, -   ,10,Y,2,2,S,3, -   
2151, -   ,10,N,1,1,M,4, -   
2152, -   ,10,Y,2,1,M,5, -   
2153, -   ,10,Y,2,1,M,4, -   
2154, -   ,10,N,2,1,M,5, -   
2155, -   ,10,N,2,1,M,5, -   
2156, 1 ,10,N,1,2,M,2, -   
2157, -   ,10,N,1,1,M,4, -   
2158, -   ,10,N,1,2,M,2, -   
2159, -   ,10,Y,2,1,S,5, -   
2160, -   ,10,Y,2,1,M,4, -   
2161, -   ,10,N,2,1,M,5, -   
2162, -   ,10,Y,1,2,M,2, -   
2163, -   ,10,Y,2,1,M,3, -   
2164, -   ,10,N,1,2,S,3, -   
2165, 1 ,10,N,1,2,S,1, -   
2166, -   ,10,Y,2,1,M,5, -   
2167, -   ,10,N,2,1,M,3, -   
2168, -   ,10,N,2,1,M,3, -   
2169, -   ,10,Y,1,1,M,4, -   
2170, -   ,10,N,2,2,S,3, -   
2171, -   ,10,N,1,1,M,3, -   
2172, 1 ,10,N,1,1,M,4, 1 
2173, -   ,10,Y,1,1,M,3, -   
2174, -   ,10,Y,2,1,M,5, -   
2175, -   ,10,N,1,1,M,1, -   
2176, 1 ,10,Y,1,1,M,1, -   
2177, -   ,10,N,1,1,M,4, -   
2178, -   ,10,N,2,1,M,5, -   
2179, -   ,10,Y,1,1,M,3, -   
2180, -   ,10,N,1,2,S,2, -   
2181, -   ,10,Y,2,1,M,5, -   
2182, -   ,10,N,1,2,S,1, -   
2183, -   ,10,N,2,1,M,3, -   
2184, -   ,10,Y,2,2,S,3, -   
2185, -   ,10,Y,2,2,S,2, -   
2186, -   ,10,N,2,2,S,4, -   
2187, -   ,10,N,1,1,M,2, -   
2188, -   ,10,Y,1,1,M,3, -   
2189, -   ,10,Y,1,2,M,3, -   
2190, -   ,10,N,2,1,M,4, -   
2191, -   ,10,Y,2,1,M,4, -   
2192, -   ,10,N,2,1,M,3, -   
2193, 1 ,10,N,1,1,M,2, 1 
2194, 1 ,10,N,1,1,M,1, -   
2195, 1 ,10,N,2,1,M,4, 1 
2196, -   ,10,Y,2,1,M,5, -   
2197, 1 ,10,N,1,1,M,1, 1 
2198, -   ,10,N,2,1,M,4, -   
2199, 1 ,10,Y,1,2,M,3, -   
2200, -   ,10,N,2,1,M,4, -   
2201, -   ,10,N,2,1,M,5, -   
2202, -   ,10,Y,1,1,M,4, -   
2203, -   ,10,Y,2,1,M,5, -   
2204, -   ,10,Y,1,1,M,1, -   
2205, 1 ,10,Y,1,1,M,2, 1 
2206, -   ,10,Y,2,2,M,5, -   
2207, -   ,10,N,1,1,M,4, -   
2208, -   ,10,N,1,1,M,3, -   
2209, -   ,10,Y,2,1,M,5, -   
2210, -   ,10,N,2,1,M,4, -   
2211, -   ,10,Y,2,1,M,4, -   
2212, -   ,10,Y,2,1,M,5, -   
2213, -   ,10,N,2,2,S,5, -   
2214, -   ,10,N,2,2,S,5, -   
2215, -   ,10,N,1,2,S,3, -   
2216, -   ,10,N,1,2,S,3, -   
2217, -   ,10,Y,1,2,S,4, -   
2218, -   ,10,Y,2,1,M,5, -   
2219, -   ,10,N,2,2,S,3, -   
2220, -   ,10,Y,1,2,M,4, -   
2221, -   ,10,N,2,1,M,5, -   
2222, -   ,10,Y,2,1,M,5, -   
2223, -   ,10,N,2,2,M,5, -   
2224, 1 ,10,Y,2,2,M,3, -   
2225, -   ,10,Y,2,1,M,4, -   
2226, -   ,10,N,2,1,M,5, -   
2227, -   ,10,Y,2,1,M,5, -   
2228, -   ,10,N,1,2,M,1, -   
2229, -   ,10,N,2,1,M,3, -   
2230, 1 ,10,N,2,2,M,3, 1 
2231, -   ,10,N,2,1,M,5, -   
2232, -   ,10,Y,2,1,M,5, -   
2233, -   ,10,Y,1,2,M,3, -   
2234, -   ,10,Y,1,2,S,3, -   
2235, 1 ,10,Y,1,1,M,1, -   
2236, -   ,10,N,2,2,M,4, -   
2237, -   ,10,N,2,2,M,5, -   
2238, -   ,10,Y,2,1,M,3, -   
2239, 1 ,10,N,1,2,M,1, -   
2240, -   ,10,Y,2,1,M,3, -   
2241, -   ,10,Y,2,1,M,4, -   
2242, -   ,10,Y,1,2,M,4, -   
2243, 1 ,10,N,1,2,S,2, 1 
2244, -   ,10,Y,2,1,M,5, -   
2245, -   ,10,N,1,2,M,2, -   
2246, -   ,10,Y,2,1,M,5, -   
2247, -   ,10,Y,2,1,M,4, -   
2248, -   ,10,Y,2,1,M,5, -   
2249, -   ,10,Y,2,2,S,4, -   
2250, -   ,10,Y,1,2,M,4, -   
2251, -   ,10,N,2,1,M,4, -   
2252, -   ,10,Y,2,2,M,4, -   
2253, 1 ,10,Y,1,2,S,2, -   
2254, -   ,10,Y,2,2,S,4, -   
2255, -   ,10,Y,2,1,M,4, -   
2256, 1 ,10,N,1,2,M,1, 1 
2257, -   ,10,N,2,1,M,5, -   
2258, -   ,10,N,2,1,M,5, -   
2259, -   ,10,Y,1,2,M,3, -   
2260, 1 ,10,N,1,2,M,1, -   
2261, -   ,10,Y,2,1,M,3, -   
2262, -   ,10,Y,2,1,M,3, -   
2263, 1 ,10,N,1,2,M,1, -   
2264, -   ,10,N,2,1,M,5, -   
2265, -   ,10,N,2,1,M,5, -   
2266, -   ,10,Y,1,1,M,3, -   
2267, -   ,10,N,1,1,M,2, -   
2268, 1 ,10,Y,1,2,S,2, -   
2269, 1 ,10,N,1,2,S,2, -   
2270, -   ,10,Y,1,1,M,3, -   
2271, -   ,10,N,2,1,M,4, -   
2272, -   ,10,N,2,1,M,5, -   
2273, -   ,10,Y,1,1,M,4, -   
2274, -   ,10,Y,2,2,M,3, -   
2275, -   ,10,N,2,1,M,5, -   
2276, -   ,10,N,1,1,M,4, -   
2277, -   ,10,Y,2,2,M,3, -   
2278, -   ,10,N,2,1,M,5, -   
2279, -   ,10,Y,2,1,M,3, -   
2280, -   ,10,Y,2,2,M,4, -   
2281, -   ,10,Y,1,2,S,3, -   
2282, -   ,10,N,1,2,S,1, -   
2283, 1 ,10,N,1,2,S,2, 1 
2284, -   ,10,N,2,1,M,4, -   
2285, -   ,10,N,2,1,M,4, -   
2286, -   ,10,Y,1,1,M,2, -   
2287, -   ,10,Y,2,1,M,4, -   
2288, 1 ,10,Y,2,1,M,5, -   
2289, -   ,10,Y,2,1,M,5, -   
2290, -   ,10,Y,2,1,M,4, -   
2291, -   ,10,N,2,1,M,5, -   
2292, 1 ,10,Y,1,1,M,4, 1 
2293, -   ,10,Y,1,2,M,2, -   
2294, -   ,10,N,2,2,M,4, -   
2295, -   ,10,Y,1,1,M,4, -   
2296, -   ,10,Y,1,2,S,4, -   
2297, -   ,10,Y,2,2,M,5, -   
2298, -   ,10,Y,1,2,M,2, -   
2299, -   ,10,N,2,1,M,4, -   
2300, -   ,10,N,2,1,M,3, -   
2301, 1 ,10,N,1,2,S,1, -   
2302, -   ,10,N,2,1,M,5, -   
2303, -   ,10,Y,2,1,M,5, -   
2304, 1 ,10,N,2,1,M,3, -   
2305, -   ,10,N,1,1,M,2, -   
2306, 1 ,10,N,1,1,M,1, 1 
2307, -   ,10,Y,2,1,M,5, -   
2308, -   ,10,Y,1,2,M,2, -   
2309, 1 ,10,N,1,2,S,1, 1 
2310, -   ,10,Y,1,2,M,2, -   
2311, -   ,10,N,2,1,M,5, -   
2312, 1 ,10,Y,1,2,M,2, -   
2313, -   ,10,N,2,1,M,4, -   
